record_id,label,score
row-00002996,0,0.35521808
row-00002997,0,0.73373687
row-00002998,1,0.77023490
row-00002999,0,0.30383442
row-00003000,0,0.25869695
row-00003001,1,0.31445721
row-00003002,1,0.53867342
row-00003003,0,0.45750619
row-00003004,0,0.33232297
row-00003005,1,0.48251924
row-00003006,0,0.18312919
row-00003007,0,0.55230357
row-00003008,0,0.48201163
row-00003009,1,0.88789754
row-00003010,0,0.16150937
row-00003011,1,0.56045963
row-00003012,0,0.48017331
row-00003013,0,0.21770908
row-00003014,0,0.23496586
row-00003015,0,0.38723445
row-00003016,1,0.91148411
row-00003017,1,0.78338739
row-00003018,0,0.29974516
row-00003019,0,0.37441984
row-00003020,0,0.08997369
row-00003021,0,0.63526965
row-00003022,0,0.42892512
row-00003023,0,0.08416768
row-00003024,0,0.31490687
row-00003025,1,0.58692330
row-00003026,0,0.20373560
row-00003027,0,0.14280274
row-00003028,0,0.10612052
row-00003029,1,0.75853394
row-00003030,0,0.35649351
row-00003031,1,0.80672692
row-00003032,0,0.08333808
row-00003033,0,0.06399432
row-00003034,0,0.34325137
row-00003035,0,0.36243210
row-00003036,0,0.16876222
row-00003037,1,0.36253010
row-00003038,0,0.23599002
row-00003039,0,0.05905453
row-00003040,0,0.02933646
row-00003041,0,0.30652859
row-00003042,0,0.56317184
row-00003043,1,0.76938516
row-00003044,0,0.11667066
row-00003045,0,0.37445004
row-00003046,1,0.70442760
row-00003047,0,0.20934895
row-00003048,0,0.09439352
row-00003049,0,0.53446197
row-00003050,1,0.52999646
row-00003051,0,0.13607076
row-00003052,0,0.23370913
row-00003053,0,0.22350851
row-00003054,0,0.12919163
row-00003055,1,0.70394200
row-00003056,0,0.21432219
row-00003057,0,0.23470058
row-00003058,1,0.39455786
row-00003059,0,0.16001087
row-00003060,0,0.37074497
row-00003061,0,0.16359261
row-00003062,0,0.08898254
row-00003063,0,0.42402415
row-00003064,0,0.09463011
row-00003065,0,0.12990137
row-00003066,0,0.28967340
row-00003067,1,0.58658935
row-00003068,0,0.30073510
row-00003069,0,0.23872831
row-00003070,0,0.15218531
row-00003071,1,0.49493786
row-00003072,0,0.33154021
row-00003073,0,0.07691094
row-00003074,0,0.31186844
row-00003075,0,0.13891307
row-00003076,0,0.38847454
row-00003077,0,0.33302244
row-00003078,1,0.47052922
row-00003079,0,0.40052004
row-00003080,0,0.57195083
row-00003081,0,0.11202703
row-00003082,0,0.08675202
row-00003083,0,0.40102330
row-00003084,1,0.98653667
row-00003085,0,0.35006017
row-00003086,1,0.73575218
row-00003087,0,0.07880139
row-00003088,0,0.62799509
row-00003089,1,0.51558610
row-00003090,1,0.63811535
row-00003091,0,0.09086358
row-00003092,0,0.40148598
row-00003093,0,0.58230026
row-00003094,1,0.80918164
row-00003095,1,0.64472976
row-00003096,0,0.20004703
row-00003097,0,0.12605337
row-00003098,1,0.77607954
row-00003099,1,0.69659541
row-00003100,0,0.05592967
row-00003101,0,0.46392090
row-00003102,1,0.73264705
row-00003103,0,0.14801344
row-00003104,1,0.79334946
row-00003105,0,0.48177106
row-00003106,0,0.50298049
row-00003107,0,0.16341839
row-00003108,1,0.58919555
row-00003109,0,0.18371723
row-00003110,1,0.55253105
row-00003111,0,0.32607546
row-00003112,0,0.24273980
row-00003113,0,0.46444568
row-00003114,0,0.17292605
row-00003115,0,0.28606634
row-00003116,0,0.33872603
row-00003117,0,0.04301627
row-00003118,0,0.15355149
row-00003119,0,0.31941564
row-00003120,0,0.39292178
row-00003121,1,0.94058767
row-00003122,0,0.32431916
row-00003123,0,0.37711311
row-00003124,0,0.09228360
row-00003125,0,0.23636201
row-00003126,1,0.80258526
row-00003127,0,0.37372168
row-00003128,0,0.16830031
row-00003129,0,0.09193907
row-00003130,1,0.53559201
row-00003131,0,0.11381530
row-00003132,0,0.28358560
row-00003133,0,0.44805786
row-00003134,1,0.88827038
row-00003135,1,0.78962867
row-00003136,1,0.60445374
row-00003137,0,0.14304928
row-00003138,0,0.44174913
row-00003139,1,0.84556600
row-00003140,0,0.41631984
row-00003141,0,0.58086763
row-00003142,1,0.69871955
row-00003143,0,0.43821645
row-00003144,0,0.34683813
row-00003145,0,0.00968807
row-00003146,0,0.07592586
row-00003147,0,0.13268182
row-00003148,0,0.13367659
row-00003149,0,0.75209638
row-00003150,0,0.33487837
row-00003151,0,0.22809182
row-00003152,0,0.35899480
row-00003153,1,0.75739185
row-00003154,0,0.09701681
row-00003155,0,0.13654512
row-00003156,0,0.13816444
row-00003157,1,0.71222806
row-00003158,1,0.61883333
row-00003159,0,0.22908249
row-00003160,0,0.11894226
row-00003161,0,0.06282647
row-00003162,0,0.12614554
row-00003163,0,0.42406077
row-00003164,0,0.25591930
row-00003165,1,0.81051584
row-00003166,0,0.20941604
row-00003167,0,0.48312831
row-00003168,0,0.45061603
row-00003169,0,0.54066370
row-00003170,0,0.36718067
row-00003171,1,0.75271904
row-00003172,1,0.61371688
row-00003173,1,0.48526070
row-00003174,1,0.92389588
row-00003175,1,0.67811172
row-00003176,1,0.97137993
row-00003177,1,0.42490349
row-00003178,0,0.62244022
row-00003179,0,0.14847764
row-00003180,0,0.29492445
row-00003181,0,0.06171291
row-00003182,0,0.25309934
row-00003183,0,0.37946111
row-00003184,0,0.09577940
row-00003185,1,0.79134614
row-00003186,1,0.96535314
row-00003187,0,0.46461482
row-00003188,0,0.02073318
row-00003189,1,0.66392932
row-00003190,0,0.11192457
row-00003191,0,0.21736559
row-00003192,0,0.22469587
row-00003193,0,0.24919558
row-00003194,0,0.13677606
row-00003195,1,0.96493147
row-00003196,1,0.86908663
row-00003197,1,0.78976364
row-00003198,0,0.38358251
row-00003199,0,0.04842365
row-00003200,1,0.78345993
row-00003201,1,0.82420698
row-00003202,0,0.16948380
row-00003203,0,0.28135885
row-00003204,0,0.16282106
row-00003205,0,0.26421408
row-00003206,0,0.17557936
row-00003207,0,0.26121483
row-00003208,1,0.77573545
row-00003209,0,0.15821244
row-00003210,0,0.57214393
row-00003211,0,0.57983103
row-00003212,0,0.22796537
row-00003213,0,0.30301345
row-00003214,0,0.51265766
row-00003215,0,0.19322838
row-00003216,0,0.53249234
row-00003217,0,0.09357441
row-00003218,0,0.16559380
row-00003219,1,0.60851504
row-00003220,0,0.36565425
row-00003221,0,0.37318907
row-00003222,1,0.82226030
row-00003223,1,0.32465704
row-00003224,0,0.33805323
row-00003225,0,0.06780338
row-00003226,0,0.37487520
row-00003227,0,0.27080902
row-00003228,0,0.08414698
row-00003229,0,0.29698788
row-00003230,0,0.33382372
row-00003231,0,0.23827996
row-00003232,1,0.69935087
row-00003233,0,0.01498736
row-00003234,0,0.22100261
row-00003235,0,0.28097871
row-00003236,0,0.04946430
row-00003237,0,0.05826563
row-00003238,1,0.74788375
row-00003239,0,0.16520443
row-00003240,0,0.27933559
row-00003241,0,0.15046817
row-00003242,1,0.89152794
row-00003243,0,0.32394826
row-00003244,0,0.13930405
row-00003245,1,0.79860130
row-00003246,0,0.12730854
row-00003247,0,0.13051572
row-00003248,0,0.10677671
row-00003249,0,0.24328002
row-00003250,0,0.35170585
row-00003251,0,0.11166579
row-00003252,1,0.55879209
row-00003253,0,0.38770084
row-00003254,1,0.87143648
row-00003255,0,0.25723690
row-00003256,1,0.42765470
row-00003257,0,0.19178630
row-00003258,0,0.47260621
row-00003259,1,0.84054667
row-00003260,1,0.61493549
row-00003261,0,0.50487537
row-00003262,0,0.16528808
row-00003263,1,0.81112647
row-00003264,1,0.87205433
row-00003265,0,0.11937364
row-00003266,0,0.24492561
row-00003267,0,0.16801988
row-00003268,1,0.78407580
row-00003269,0,0.13301579
row-00003270,1,0.96848369
row-00003271,0,0.20071994
row-00003272,0,0.57511464
row-00003273,0,0.55249035
row-00003274,0,0.24900849
row-00003275,0,0.23848599
row-00003276,1,0.70118442
row-00003277,0,0.48814165
row-00003278,1,0.48533972
row-00003279,1,0.58621197
row-00003280,1,0.68992261
row-00003281,1,0.27308632
row-00003282,0,0.28245266
row-00003283,1,0.93239455
row-00003284,0,0.38667248
row-00003285,1,0.94489428
row-00003286,0,0.35354596
row-00003287,0,0.15681682
row-00003288,1,0.53092440
row-00003289,1,0.66807148
row-00003290,0,0.27165819
row-00003291,0,0.23994689
row-00003292,0,0.20270009
row-00003293,0,0.14208158
row-00003294,0,0.47643440
row-00003295,1,0.66921223
row-00003296,0,0.07588636
row-00003297,0,0.10533361
row-00003298,0,0.56061103
row-00003299,0,0.24885353
row-00003300,0,0.34032296
row-00003301,1,0.75380257
row-00003302,0,0.17338403
row-00003303,0,0.28048192
row-00003304,1,0.85598114
row-00003305,0,0.25675554
row-00003306,0,0.32231553
row-00003307,0,0.09458229
row-00003308,1,0.89339097
row-00003309,1,0.82737928
row-00003310,0,0.38668667
row-00003311,1,0.84794053
row-00003312,0,0.46238482
row-00003313,1,0.83351144
row-00003314,1,0.65918664
row-00003315,0,0.26424137
row-00003316,0,0.25811390
row-00003317,1,0.86788600
row-00003318,0,0.46009417
row-00003319,0,0.32150739
row-00003320,1,0.56117438
row-00003321,0,0.28121033
row-00003322,0,0.24579876
row-00003323,0,0.05770350
row-00003324,1,0.52251315
row-00003325,1,0.68916562
row-00003326,0,0.44567404
row-00003327,0,0.03727129
row-00003328,0,0.40532155
row-00003329,0,0.54059861
row-00003330,0,0.57938793
row-00003331,0,0.28008413
row-00003332,1,0.74560613
row-00003333,0,0.58619146
row-00003334,1,0.75206071
row-00003335,0,0.22436275
row-00003336,1,0.49030679
row-00003337,0,0.42466968
row-00003338,1,0.49877215
row-00003339,0,0.36727876
row-00003340,0,0.28713473
row-00003341,1,0.89800819
row-00003342,0,0.24347431
row-00003343,1,0.91698583
row-00003344,0,0.28440591
row-00003345,0,0.13504301
row-00003346,0,0.07122158
row-00003347,0,0.22105367
row-00003348,0,0.14978055
row-00003349,0,0.01438180
row-00003350,0,0.06538498
row-00003351,0,0.13998261
row-00003352,0,0.41603045
row-00003353,0,0.58204983
row-00003354,1,0.31284948
row-00003355,0,0.14860215
row-00003356,0,0.24441073
row-00003357,1,0.82402545
row-00003358,0,0.56497337
row-00003359,0,0.34316922
row-00003360,0,0.11207219
row-00003361,0,0.33321364
row-00003362,1,0.62472225
row-00003363,0,0.25529863
row-00003364,0,0.20655590
row-00003365,1,0.48673421
row-00003366,0,0.53891574
row-00003367,0,0.18056987
row-00003368,0,0.10012001
row-00003369,0,0.46688894
row-00003370,1,0.81679516
row-00003371,1,0.54064647
row-00003372,0,0.17747728
row-00003373,0,0.36882292
row-00003374,0,0.51269408
row-00003375,1,0.82995748
row-00003376,0,0.28058067
row-00003377,1,0.36000730
row-00003378,0,0.20818473
row-00003379,0,0.14288670
row-00003380,0,0.17398655
row-00003381,0,0.14465687
row-00003382,0,0.34896950
row-00003383,1,0.74494128
row-00003384,0,0.40719185
row-00003385,0,0.50237269
row-00003386,0,0.14505154
row-00003387,0,0.07511510
row-00003388,0,0.10819255
row-00003389,1,0.83738371
row-00003390,0,0.74050361
row-00003391,0,0.16540399
row-00003392,0,0.14975935
row-00003393,0,0.62015823
row-00003394,0,0.02507504
row-00003395,0,0.18356834
row-00003396,0,0.30074145
row-00003397,1,0.87426193
row-00003398,1,0.88277312
row-00003399,1,0.52298039
row-00003400,1,0.87156844
row-00003401,0,0.12673899
row-00003402,0,0.78907017
row-00003403,0,0.35530833
row-00003404,0,0.15006379
row-00003405,0,0.19581478
row-00003406,0,0.33580646
row-00003407,0,0.30340969
row-00003408,1,0.31626274
row-00003409,0,0.14778898
row-00003410,0,0.14757688
row-00003411,1,0.47851239
row-00003412,1,0.42665049
row-00003413,1,0.90170558
row-00003414,0,0.10515920
row-00003415,0,0.26740770
row-00003416,0,0.54445245
row-00003417,1,0.61872495
row-00003418,0,0.21860210
row-00003419,1,0.59002858
row-00003420,0,0.20250162
row-00003421,0,0.10905229
row-00003422,0,0.42047611
row-00003423,0,0.12156910
row-00003424,0,0.37197525
row-00003425,0,0.31243277
row-00003426,0,0.07238034
row-00003427,0,0.41755466
row-00003428,1,0.72135628
row-00003429,0,0.16200073
row-00003430,0,0.22107003
row-00003431,0,0.47225822
row-00003432,0,0.28113207
row-00003433,1,0.93598218
row-00003434,1,0.50517429
row-00003435,0,0.56535281
row-00003436,0,0.33941130
row-00003437,0,0.12732286
row-00003438,1,0.79544727
row-00003439,1,0.76743062
row-00003440,0,0.71095095
row-00003441,0,0.47189264
row-00003442,1,0.68537166
row-00003443,1,0.85328566
row-00003444,0,0.44109956
row-00003445,0,0.58164360
row-00003446,0,0.28917955
row-00003447,0,0.14974010
row-00003448,0,0.58890535
row-00003449,0,0.23689272
row-00003450,0,0.44546283
row-00003451,0,0.38733770
row-00003452,0,0.36829209
row-00003453,0,0.33607274
row-00003454,0,0.27035853
row-00003455,1,0.70527047
row-00003456,0,0.21190932
row-00003457,1,0.87125474
row-00003458,0,0.20436925
row-00003459,1,0.70878131
row-00003460,1,0.82351123
row-00003461,1,0.56013681
row-00003462,0,0.35345834
row-00003463,0,0.22637839
row-00003464,0,0.57846205
row-00003465,0,0.63355185
row-00003466,0,0.06567070
row-00003467,0,0.22633465
row-00003468,0,0.19766716
row-00003469,1,0.86813102
row-00003470,1,0.67517786
row-00003471,0,0.36969291
row-00003472,0,0.16692465
row-00003473,0,0.30438627
row-00003474,0,0.40977670
row-00003475,0,0.12378275
row-00003476,1,0.84404444
row-00003477,1,0.59224784
row-00003478,0,0.49288887
row-00003479,0,0.11279253
row-00003480,0,0.62089819
row-00003481,0,0.44511325
row-00003482,0,0.72472325
row-00003483,0,0.08210539
row-00003484,0,0.40051888
row-00003485,0,0.10975898
row-00003486,0,0.50973097
row-00003487,0,0.60622654
row-00003488,0,0.43706773
row-00003489,1,0.96132636
row-00003490,0,0.10702662
row-00003491,0,0.58062982
row-00003492,1,0.60265452
row-00003493,1,0.85624396
row-00003494,0,0.33682974
row-00003495,1,0.68412639
row-00003496,0,0.32213936
row-00003497,0,0.30400921
row-00003498,0,0.16648774
row-00003499,1,0.72328315
row-00003500,0,0.05031530
row-00003501,0,0.37346131
row-00003502,0,0.13027110
row-00003503,0,0.32046544
row-00003504,0,0.53472211
row-00003505,1,0.77773134
row-00003506,0,0.59102387
row-00003507,0,0.65975723
row-00003508,0,0.12195331
row-00003509,0,0.22189449
row-00003510,0,0.23339591
row-00003511,0,0.49689969
row-00003512,1,0.39077568
row-00003513,1,0.58756167
row-00003514,0,0.37375948
row-00003515,1,0.59486094
row-00003516,0,0.27397955
row-00003517,0,0.46665437
row-00003518,1,0.62497948
row-00003519,1,0.68167038
row-00003520,1,0.46136435
row-00003521,0,0.31311672
row-00003522,0,0.13013872
row-00003523,1,0.68666764
row-00003524,1,0.66905460
row-00003525,0,0.37588280
row-00003526,0,0.09860208
row-00003527,0,0.12148889
row-00003528,0,0.55766246
row-00003529,0,0.50624629
row-00003530,1,0.56695258
row-00003531,0,0.45231561
row-00003532,0,0.01630286
row-00003533,0,0.02848150
row-00003534,0,0.22434926
row-00003535,1,0.77108578
row-00003536,0,0.46067707
row-00003537,0,0.19481325
row-00003538,0,0.20508583
row-00003539,0,0.23656656
row-00003540,0,0.62760254
row-00003541,1,0.72440218
row-00003542,0,0.52622018
row-00003543,0,0.19986905
row-00003544,0,0.03895855
row-00003545,0,0.63754214
row-00003546,1,0.92014715
row-00003547,0,0.64214010
row-00003548,0,0.20756863
row-00003549,0,0.53346963
row-00003550,1,0.87493010
row-00003551,0,0.11789366
row-00003552,0,0.07383608
row-00003553,0,0.51184304
row-00003554,0,0.17652144
row-00003555,0,0.32117932
row-00003556,0,0.13152503
row-00003557,0,0.28103164
row-00003558,0,0.42133909
row-00003559,0,0.17293090
row-00003560,0,0.18241064
row-00003561,0,0.12369849
row-00003562,1,0.61536393
row-00003563,1,0.47023726
row-00003564,0,0.18677320
row-00003565,0,0.27007686
row-00003566,1,0.79366286
row-00003567,0,0.17827307
row-00003568,1,0.82824968
row-00003569,0,0.54015213
row-00003570,0,0.07932254
row-00003571,0,0.34305019
row-00003572,1,0.75568242
row-00003573,0,0.41962375
row-00003574,0,0.22279905
row-00003575,1,0.68769633
row-00003576,0,0.42471992
row-00003577,0,0.27934269
row-00003578,0,0.11025985
row-00003579,0,0.30098588
row-00003580,0,0.65539181
row-00003581,1,0.43576462
row-00003582,0,0.04015009
row-00003583,0,0.55614004
row-00003584,0,0.27696769
row-00003585,0,0.13215864
row-00003586,0,0.66481954
row-00003587,0,0.43232726
row-00003588,0,0.37797542
row-00003589,0,0.28605693
row-00003590,0,0.13776539
row-00003591,0,0.34502844
row-00003592,0,0.14276945
row-00003593,1,0.29819368
row-00003594,0,0.26066436
row-00003595,0,0.14152977
row-00003596,0,0.33376444
row-00003597,0,0.25434555
row-00003598,0,0.22185976
row-00003599,1,0.91539231
row-00003600,0,0.31427215
row-00003601,0,0.20322841
row-00003602,1,0.61859818
row-00003603,0,0.25081528
row-00003604,0,0.45584450
row-00003605,0,0.44275635
row-00003606,0,0.02929414
row-00003607,0,0.18141756
row-00003608,1,0.67835844
row-00003609,1,0.60043630
row-00003610,0,0.10408888
row-00003611,0,0.33474479
row-00003612,1,0.57989554
row-00003613,1,0.87081049
row-00003614,0,0.18767354
row-00003615,0,0.47457419
row-00003616,0,0.09939258
row-00003617,0,0.49973297
row-00003618,0,0.20711042
row-00003619,0,0.22430399
row-00003620,0,0.14170625
row-00003621,0,0.14390329
row-00003622,0,0.14583746
row-00003623,0,0.15287695
row-00003624,0,0.32191544
row-00003625,0,0.17901929
row-00003626,0,0.43149709
row-00003627,1,0.42527479
row-00003628,0,0.68535049
row-00003629,0,0.74459435
row-00003630,1,0.20312189
row-00003631,1,0.20753923
row-00003632,0,0.47610231
row-00003633,0,0.16813417
row-00003634,0,0.05781780
row-00003635,0,0.31335778
row-00003636,0,0.36626240
row-00003637,0,0.31911047
row-00003638,0,0.24357357
row-00003639,0,0.30467048
row-00003640,0,0.06974957
row-00003641,0,0.14771634
row-00003642,0,0.12525026
row-00003643,0,0.38806573
row-00003644,0,0.21708967
row-00003645,0,0.28448771
row-00003646,1,0.45469755
row-00003647,0,0.65877272
row-00003648,0,0.21908745
row-00003649,0,0.14339524
row-00003650,0,0.51181406
row-00003651,1,0.61196918
row-00003652,1,0.51722579
row-00003653,0,0.49846424
row-00003654,1,0.71393400
row-00003655,0,0.36685384
row-00003656,0,0.07071206
row-00003657,1,0.80960895
row-00003658,0,0.42226183
row-00003659,0,0.23384319
row-00003660,1,0.77436786
row-00003661,0,0.51217767
row-00003662,0,0.45814008
row-00003663,0,0.27556079
row-00003664,1,0.63043448
row-00003665,1,0.78252056
row-00003666,0,0.49739719
row-00003667,0,0.25828429
row-00003668,0,0.88563930
row-00003669,0,0.20677507
row-00003670,1,0.77250718
row-00003671,1,0.57766251
row-00003672,0,0.12071729
row-00003673,0,0.51912136
row-00003674,0,0.41112008
row-00003675,0,0.20093876
row-00003676,0,0.61270049
row-00003677,0,0.49360649
row-00003678,0,0.19556522
row-00003679,0,0.54829188
row-00003680,1,0.77357860
row-00003681,0,0.06931703
row-00003682,0,0.07783128
row-00003683,1,0.51303827
row-00003684,0,0.18227891
row-00003685,0,0.45426930
row-00003686,1,0.81573412
row-00003687,0,0.06418646
row-00003688,0,0.19603715
row-00003689,0,0.09175390
row-00003690,0,0.41538499
row-00003691,0,0.19914984
row-00003692,1,0.79080116
row-00003693,0,0.15767750
row-00003694,0,0.25566598
row-00003695,0,0.15418281
row-00003696,1,0.87435559
row-00003697,0,0.51853509
row-00003698,0,0.15938771
row-00003699,0,0.19022692
row-00003700,1,0.48353171
row-00003701,0,0.30199300
row-00003702,1,0.79593601
row-00003703,0,0.44200967
row-00003704,0,0.30609598
row-00003705,0,0.12673482
row-00003706,1,0.74619308
row-00003707,0,0.27607536
row-00003708,0,0.29558506
row-00003709,0,0.26114946
row-00003710,1,0.65209085
row-00003711,1,0.54684766
row-00003712,1,0.97876660
row-00003713,1,0.56352922
row-00003714,1,0.75400954
row-00003715,1,0.78356116
row-00003716,0,0.54577712
row-00003717,0,0.32216423
row-00003718,1,0.82946613
row-00003719,0,0.33094839
row-00003720,0,0.08454466
row-00003721,1,0.60512818
row-00003722,0,0.45434017
row-00003723,0,0.18897620
row-00003724,0,0.24503225
row-00003725,0,0.26058847
row-00003726,0,0.40904877
row-00003727,0,0.22826301
row-00003728,0,0.17891769
row-00003729,0,0.09020993
row-00003730,0,0.24235857
row-00003731,1,0.75225654
row-00003732,0,0.18298266
row-00003733,0,0.22709319
row-00003734,0,0.22286918
row-00003735,0,0.19723403
row-00003736,0,0.40080066
row-00003737,0,0.13573520
row-00003738,0,0.50215492
row-00003739,0,0.07099772
row-00003740,0,0.44902583
row-00003741,1,0.86039251
row-00003742,0,0.07333985
row-00003743,0,0.14103173
row-00003744,0,0.47490832
row-00003745,0,0.61935016
row-00003746,1,0.86834757
row-00003747,1,0.60445677
row-00003748,0,0.22509755
row-00003749,0,0.11009160
row-00003750,0,0.52113875
row-00003751,0,0.12119601
row-00003752,0,0.11641517
row-00003753,1,0.90787047
row-00003754,0,0.43520489
row-00003755,0,0.15247724
row-00003756,1,0.90980394
row-00003757,1,0.72654742
row-00003758,0,0.31562572
row-00003759,1,0.64486174
row-00003760,1,0.89601762
row-00003761,0,0.59620536
row-00003762,0,0.51793270
row-00003763,0,0.07749017
row-00003764,0,0.04848921
row-00003765,0,0.24594804
row-00003766,0,0.51086289
row-00003767,0,0.38477279
row-00003768,0,0.41495308
row-00003769,0,0.06923903
row-00003770,0,0.64305577
row-00003771,1,0.65576997
row-00003772,1,0.86827412
row-00003773,0,0.05844588
row-00003774,0,0.16588982
row-00003775,1,0.58668430
row-00003776,0,0.25979982
row-00003777,0,0.17148717
row-00003778,1,0.78058276
row-00003779,0,0.12357341
row-00003780,0,0.23854336
row-00003781,0,0.16037670
row-00003782,0,0.42248587
row-00003783,0,0.10272236
row-00003784,0,0.13306415
row-00003785,0,0.17562731
row-00003786,0,0.36377710
row-00003787,0,0.32620159
row-00003788,0,0.19243661
row-00003789,1,0.63516463
row-00003790,0,0.21964509
row-00003791,0,0.11555412
row-00003792,1,0.72647077
row-00003793,1,0.68839358
row-00003794,0,0.13143479
row-00003795,1,0.43744344
row-00003796,0,0.56623718
row-00003797,0,0.15844854
row-00003798,0,0.03726385
row-00003799,0,0.06521932
row-00003800,1,0.50625766
row-00003801,0,0.03545144
row-00003802,1,0.81167088
row-00003803,0,0.11261512
row-00003804,1,0.71762861
row-00003805,0,0.44416771
row-00003806,0,0.19730790
row-00003807,0,0.30342939
row-00003808,1,0.52326880
row-00003809,1,0.39650850
row-00003810,0,0.66851692
row-00003811,1,0.45651200
row-00003812,0,0.20976038
row-00003813,1,0.83739319
row-00003814,1,0.85005498
row-00003815,0,0.04552197
row-00003816,1,0.75935140
row-00003817,0,0.68430528
row-00003818,0,0.55408780
row-00003819,0,0.31374331
row-00003820,0,0.32795353
row-00003821,0,0.24589306
row-00003822,1,0.61187021
row-00003823,1,0.29146288
row-00003824,1,0.87435085
row-00003825,1,0.58125309
row-00003826,0,0.29585237
row-00003827,0,0.15637106
row-00003828,1,0.95097049
row-00003829,1,0.62901757
row-00003830,1,0.52849469
row-00003831,0,0.25999331
row-00003832,1,0.62391250
row-00003833,1,0.67331196
row-00003834,1,0.80483883
row-00003835,1,0.69662751
row-00003836,1,0.81103056
row-00003837,1,0.75317775
row-00003838,0,0.32818701
row-00003839,0,0.38483407
row-00003840,0,0.31213182
row-00003841,0,0.62672006
row-00003842,0,0.36798628
row-00003843,0,0.67702358
row-00003844,1,0.68554136
row-00003845,0,0.68001448
row-00003846,0,0.08232030
row-00003847,0,0.31344146
row-00003848,0,0.27407646
row-00003849,0,0.19361195
row-00003850,0,0.07390977
row-00003851,1,0.50152996
row-00003852,0,0.50354551
row-00003853,0,0.20167752
row-00003854,0,0.30940216
row-00003855,0,0.29712808
row-00003856,1,0.48057266
row-00003857,0,0.00844222
row-00003858,0,0.63065069
row-00003859,1,0.66964310
row-00003860,0,0.69761261
row-00003861,0,0.30851269
row-00003862,0,0.36956017
row-00003863,0,0.33329331
row-00003864,0,0.39623443
row-00003865,0,0.14558963
row-00003866,0,0.21960844
row-00003867,0,0.47608999
row-00003868,0,0.26049269
row-00003869,1,0.72043016
row-00003870,0,0.16832062
row-00003871,0,0.31136916
row-00003872,0,0.20431706
row-00003873,0,0.57606109
row-00003874,0,0.18243429
row-00003875,1,0.84348028
row-00003876,0,0.38876729
row-00003877,0,0.33690539
row-00003878,0,0.29471399
row-00003879,0,0.21168876
row-00003880,0,0.73398372
row-00003881,1,0.60221241
row-00003882,0,0.29225144
row-00003883,1,0.68204749
row-00003884,0,0.15377442
row-00003885,0,0.33732103
row-00003886,0,0.34451284
row-00003887,0,0.11135723
row-00003888,0,0.33425880
row-00003889,1,0.58474102
row-00003890,0,0.23283192
row-00003891,0,0.44609714
row-00003892,1,0.70569097
row-00003893,0,0.16896919
row-00003894,0,0.10188654
row-00003895,0,0.27141660
row-00003896,0,0.31470720
row-00003897,0,0.31414951
row-00003898,1,0.83135728
row-00003899,0,0.37745848
row-00003900,0,0.43213666
row-00003901,0,0.22321143
row-00003902,1,0.52254390
row-00003903,0,0.30504881
row-00003904,0,0.42957133
row-00003905,0,0.40537008
row-00003906,0,0.15020459
row-00003907,1,0.90306886
row-00003908,1,0.78235149
row-00003909,0,0.36743277
row-00003910,0,0.23458873
row-00003911,0,0.31803337
row-00003912,0,0.14137921
row-00003913,0,0.50551470
row-00003914,1,0.69056058
row-00003915,0,0.19002021
row-00003916,1,0.89431374
row-00003917,0,0.30441592
row-00003918,1,0.62874086
row-00003919,1,0.43223284
row-00003920,1,0.94006032
row-00003921,0,0.14550710
row-00003922,0,0.12321244
row-00003923,0,0.40198499
row-00003924,1,0.72208010
row-00003925,0,0.55602361
row-00003926,1,0.88010646
row-00003927,0,0.21197606
row-00003928,0,0.19684400
row-00003929,0,0.26712505
row-00003930,1,0.45014340
row-00003931,1,0.69291673
row-00003932,0,0.41139575
row-00003933,0,0.33212755
row-00003934,0,0.12252228
row-00003935,1,0.69551271
row-00003936,0,0.23452107
row-00003937,0,0.43126290
row-00003938,0,0.29713248
row-00003939,1,0.54382288
row-00003940,0,0.40098194
row-00003941,0,0.33428843
row-00003942,0,0.57820245
row-00003943,1,0.79117135
row-00003944,0,0.03174737
row-00003945,0,0.08359454
row-00003946,0,0.20681398
row-00003947,1,0.53366067
row-00003948,0,0.27885454
row-00003949,0,0.39967250
row-00003950,1,0.93040198
row-00003951,1,0.79958003
row-00003952,0,0.45815552
row-00003953,0,0.50387784
row-00003954,0,0.19106319
row-00003955,0,0.33980186
row-00003956,0,0.23348357
row-00003957,1,0.62762666
row-00003958,0,0.29406192
row-00003959,1,0.58550669
row-00003960,0,0.63567885
row-00003961,1,0.96365210
row-00003962,0,0.08762186
row-00003963,0,0.30372055
row-00003964,1,0.87530887
row-00003965,0,0.39758495
row-00003966,0,0.36194226
row-00003967,0,0.06916787
row-00003968,0,0.29960179
row-00003969,0,0.51671299
row-00003970,0,0.20765794
row-00003971,0,0.26009082
row-00003972,0,0.32251122
row-00003973,0,0.30332046
row-00003974,0,0.27761374
row-00003975,1,0.87568497
row-00003976,0,0.21704930
row-00003977,0,0.57590568
row-00003978,0,0.17931850
row-00003979,0,0.30886835
row-00003980,0,0.56408398
row-00003981,0,0.42627862
row-00003982,0,0.35823585
row-00003983,0,0.16896773
row-00003984,1,0.84497761
row-00003985,0,0.33962454
row-00003986,1,0.89384677
row-00003987,0,0.13530351
row-00003988,0,0.23624552
row-00003989,0,0.29878925
row-00003990,1,0.69500611
row-00003991,0,0.05602814
row-00003992,0,0.23059913
row-00003993,0,0.31296296
row-00003994,1,0.66680860
