assignment_z,treatment_d,outcome,compliance_type,d_if_z0,d_if_z1,oracle_treatment_effect
0,1,66.16562155508112,always,1,1,12.0
0,1,67.5052880695721,always,1,1,12.0
1,1,69.96002308011882,always,1,1,12.0
1,1,51.219816117580095,complier,0,1,2.0
1,0,43.80032631067482,never,0,0,-3.0
1,0,46.168673716113695,never,0,0,-3.0
0,0,46.776200941146826,never,0,0,-3.0
0,0,54.18287354174091,complier,0,1,2.0
1,1,70.53758238848052,always,1,1,12.0
0,0,47.273191117565396,never,0,0,-3.0
1,0,44.76832875259879,never,0,0,-3.0
1,1,68.51375207797372,always,1,1,12.0
0,1,70.71946783990799,always,1,1,12.0
1,1,52.86858370251756,complier,0,1,2.0
1,0,46.531622822617386,never,0,0,-3.0
1,1,65.50145052297215,always,1,1,12.0
1,0,46.10557123653966,never,0,0,-3.0
0,0,44.8617520168938,never,0,0,-3.0
0,0,46.11665316451713,never,0,0,-3.0
1,0,48.693103928401946,never,0,0,-3.0
0,0,44.878723660232,never,0,0,-3.0
0,1,69.43984593118712,always,1,1,12.0
0,0,47.23129317489408,never,0,0,-3.0
0,0,44.21935009557249,never,0,0,-3.0
0,0,52.52432972036534,complier,0,1,2.0
0,1,71.60766458780597,always,1,1,12.0
1,0,46.895930253590954,never,0,0,-3.0
1,1,66.94148013079649,always,1,1,12.0
1,0,45.56974330489919,never,0,0,-3.0
0,1,68.45059511533294,always,1,1,12.0
1,1,69.90808398726485,always,1,1,12.0
0,1,72.43465163135645,always,1,1,12.0
0,0,48.63273224289276,never,0,0,-3.0
1,1,70.0578236299996,always,1,1,12.0
1,0,44.34713081485842,never,0,0,-3.0
0,0,49.778547419846554,complier,0,1,2.0
1,0,43.091397790335044,never,0,0,-3.0
1,1,49.962311598555296,complier,0,1,2.0
1,0,47.97726336445671,never,0,0,-3.0
1,1,69.79110289363786,always,1,1,12.0
1,1,49.65222978555245,complier,0,1,2.0
1,1,52.02438475632641,complier,0,1,2.0
1,1,69.75454275443359,always,1,1,12.0
1,0,45.672020803603615,never,0,0,-3.0
1,1,51.95089974337604,complier,0,1,2.0
1,1,64.45059043974692,always,1,1,12.0
0,0,44.682868390591885,never,0,0,-3.0
0,0,44.851471480397215,never,0,0,-3.0
0,0,46.13575755022795,never,0,0,-3.0
1,1,68.39278107291267,always,1,1,12.0
0,0,44.93232469134824,never,0,0,-3.0
1,0,45.20121248638152,never,0,0,-3.0
0,0,44.5878064830014,never,0,0,-3.0
0,0,52.68713338648417,complier,0,1,2.0
1,0,46.203622668013324,never,0,0,-3.0
0,0,43.62857857272381,never,0,0,-3.0
0,0,45.729204284960176,never,0,0,-3.0
0,0,50.71503449965319,complier,0,1,2.0
1,1,70.8888794582218,always,1,1,12.0
1,0,50.20036665608901,never,0,0,-3.0
0,0,50.04690379735078,complier,0,1,2.0
1,0,41.11142357993258,never,0,0,-3.0
1,0,44.781615293065805,never,0,0,-3.0
1,0,45.6113919158037,never,0,0,-3.0
1,1,53.743830562289695,complier,0,1,2.0
0,1,72.8898224149525,always,1,1,12.0
1,0,44.49025831234897,never,0,0,-3.0
0,0,50.165836222994216,complier,0,1,2.0
1,0,48.27043074238197,never,0,0,-3.0
0,0,51.28549193747195,complier,0,1,2.0
0,1,68.81452925184492,always,1,1,12.0
1,1,69.34505174638174,always,1,1,12.0
1,0,45.018832313739416,never,0,0,-3.0
0,0,44.276526372861106,never,0,0,-3.0
0,1,68.28680812970487,always,1,1,12.0
0,0,46.013404371626926,never,0,0,-3.0
1,1,68.4516649121206,always,1,1,12.0
0,1,67.31025750158055,always,1,1,12.0
0,0,50.964904155891546,complier,0,1,2.0
0,1,70.17687950371132,always,1,1,12.0
0,0,48.41105447991357,complier,0,1,2.0
0,0,50.181034485960645,complier,0,1,2.0
0,0,46.917456016059795,never,0,0,-3.0
1,0,45.41177743855396,never,0,0,-3.0
0,0,55.19444229480568,complier,0,1,2.0
1,0,47.693605373685365,never,0,0,-3.0
0,0,46.145857101165916,never,0,0,-3.0
0,0,54.43514764016393,complier,0,1,2.0
1,0,46.12848106139876,never,0,0,-3.0
0,0,47.77283906084098,never,0,0,-3.0
1,1,66.36080154240042,always,1,1,12.0
1,1,70.00189170467412,always,1,1,12.0
0,0,47.058738181673746,never,0,0,-3.0
0,0,44.14763833241293,never,0,0,-3.0
1,1,69.37293073223265,always,1,1,12.0
1,1,66.06328238851309,always,1,1,12.0
0,0,51.241468089920915,never,0,0,-3.0
0,0,46.82069555787858,never,0,0,-3.0
1,1,72.40895519654588,always,1,1,12.0
1,0,47.669696077727004,never,0,0,-3.0
1,1,51.2999410943783,complier,0,1,2.0
0,0,48.58476513227568,complier,0,1,2.0
0,0,42.93765356266684,never,0,0,-3.0
1,0,45.33058363142267,never,0,0,-3.0
0,1,70.35704599146167,always,1,1,12.0
1,1,46.21124288154617,complier,0,1,2.0
1,1,51.44630660512806,complier,0,1,2.0
0,1,71.9743468160883,always,1,1,12.0
0,0,49.182395122674194,complier,0,1,2.0
1,1,68.37887953603803,always,1,1,12.0
1,1,67.43135307479864,always,1,1,12.0
0,1,69.4473065895479,always,1,1,12.0
1,0,45.74611830023088,never,0,0,-3.0
1,0,45.73988544594197,never,0,0,-3.0
1,0,47.58351309757308,never,0,0,-3.0
0,0,47.45240646975566,never,0,0,-3.0
0,1,72.09299580285779,always,1,1,12.0
1,0,42.482412490232676,never,0,0,-3.0
0,0,49.91812427583431,never,0,0,-3.0
0,1,68.4863528086068,always,1,1,12.0
0,1,69.29183277668132,always,1,1,12.0
1,0,43.89644411023742,never,0,0,-3.0
1,0,48.45810019988547,never,0,0,-3.0
1,0,43.37458511180243,never,0,0,-3.0
1,1,64.74666281982954,always,1,1,12.0
0,0,46.66186519306786,never,0,0,-3.0
0,0,47.315180704543856,never,0,0,-3.0
0,1,70.00014433870882,always,1,1,12.0
0,0,52.87195329866405,complier,0,1,2.0
1,0,46.919812343325056,never,0,0,-3.0
0,1,72.12576739114944,always,1,1,12.0
0,0,46.45285889990458,never,0,0,-3.0
1,1,69.5615642651002,always,1,1,12.0
0,0,47.98825531025035,never,0,0,-3.0
0,0,46.73019011552683,never,0,0,-3.0
1,1,72.40208370959307,always,1,1,12.0
1,1,69.44278733896235,always,1,1,12.0
1,0,43.57402239046512,never,0,0,-3.0
0,1,65.51650158972178,always,1,1,12.0
0,0,47.338740343705496,never,0,0,-3.0
0,1,66.31713612629245,always,1,1,12.0
1,1,50.35151158286503,complier,0,1,2.0
1,0,45.35818039601013,never,0,0,-3.0
0,0,43.98976135511123,never,0,0,-3.0
0,0,51.86654408866531,complier,0,1,2.0
1,0,44.65329762815653,never,0,0,-3.0
1,1,67.41428206541026,always,1,1,12.0
0,1,65.19136527723475,always,1,1,12.0
0,1,66.59106708735317,always,1,1,12.0
1,0,44.298550378794,never,0,0,-3.0
0,0,52.31158957461801,complier,0,1,2.0
1,1,66.97211154319396,always,1,1,12.0
1,0,45.15242106975074,never,0,0,-3.0
1,0,44.38732653094793,never,0,0,-3.0
0,0,48.439478571167335,complier,0,1,2.0
0,0,48.40165960612494,never,0,0,-3.0
0,0,50.76114981222465,complier,0,1,2.0
0,0,49.370445472729806,complier,0,1,2.0
1,0,47.69907346380223,never,0,0,-3.0
1,1,70.62702722452414,always,1,1,12.0
0,0,50.005757377683956,complier,0,1,2.0
0,0,50.231910475192414,complier,0,1,2.0
0,1,67.97923474179105,always,1,1,12.0
0,0,45.131558635757,never,0,0,-3.0
1,1,67.97608109868416,always,1,1,12.0
0,0,47.53003666123128,never,0,0,-3.0
1,0,48.75292407282456,never,0,0,-3.0
0,0,47.95509352860011,never,0,0,-3.0
0,1,69.08163639096537,always,1,1,12.0
0,0,46.80562481519444,never,0,0,-3.0
1,1,55.07419104368145,complier,0,1,2.0
1,1,52.77607691821731,complier,0,1,2.0
1,0,50.73758366718921,never,0,0,-3.0
1,1,68.17628134213675,always,1,1,12.0
1,1,51.27772117608652,complier,0,1,2.0
1,0,50.41735757308639,never,0,0,-3.0
1,1,67.71582170388372,always,1,1,12.0
0,1,68.55616084653897,always,1,1,12.0
0,1,70.12401114859142,always,1,1,12.0
1,0,44.94297654360305,never,0,0,-3.0
0,0,44.994107345861735,never,0,0,-3.0
0,0,49.01813179830837,complier,0,1,2.0
0,0,51.59963360630321,complier,0,1,2.0
1,0,47.614069898155435,never,0,0,-3.0
1,0,41.10066375461526,never,0,0,-3.0
1,0,49.312356683585335,never,0,0,-3.0
1,0,46.6646312271952,never,0,0,-3.0
0,0,44.86069869534206,never,0,0,-3.0
1,1,68.2265435695668,always,1,1,12.0
0,1,67.96189448254644,always,1,1,12.0
1,0,49.165924264372194,never,0,0,-3.0
0,0,49.182396460582204,complier,0,1,2.0
1,1,50.95354494750854,complier,0,1,2.0
0,0,43.63698932028266,never,0,0,-3.0
1,1,67.18973720893169,always,1,1,12.0
1,1,50.31196927398973,complier,0,1,2.0
1,1,53.192565293765306,complier,0,1,2.0
1,1,49.427239732512234,complier,0,1,2.0
0,1,70.45169407800974,always,1,1,12.0
0,0,48.49480973797421,never,0,0,-3.0
1,1,65.63042228869597,always,1,1,12.0
1,0,45.56632397194315,never,0,0,-3.0
1,1,68.1739733383781,always,1,1,12.0
0,0,47.37826557929419,complier,0,1,2.0
1,1,66.13505602232861,always,1,1,12.0
1,0,44.50431724698465,never,0,0,-3.0
1,1,73.96381951994036,always,1,1,12.0
0,0,47.23393331774001,never,0,0,-3.0
0,0,50.87630536199326,complier,0,1,2.0
0,1,69.39001176155341,always,1,1,12.0
1,0,41.864171333963164,never,0,0,-3.0
0,0,50.2383348497068,complier,0,1,2.0
0,0,54.41475954423937,complier,0,1,2.0
0,1,66.14135583727976,always,1,1,12.0
1,1,54.16803453537604,complier,0,1,2.0
0,0,47.12727805662988,never,0,0,-3.0
0,1,68.74057882714932,always,1,1,12.0
0,0,50.28885484369208,complier,0,1,2.0
1,0,48.92323780914654,never,0,0,-3.0
1,1,50.37686464250279,complier,0,1,2.0
1,1,64.73882468308959,always,1,1,12.0
0,0,50.30743581593928,complier,0,1,2.0
0,0,51.04774349511616,complier,0,1,2.0
1,0,42.69782961724636,never,0,0,-3.0
0,1,69.90734484162684,always,1,1,12.0
1,0,48.18413341049825,never,0,0,-3.0
0,1,70.16850797679014,always,1,1,12.0
0,0,44.36613019010261,never,0,0,-3.0
0,0,50.709031144622024,complier,0,1,2.0
1,1,52.525612290027404,complier,0,1,2.0
0,0,50.44101166924569,complier,0,1,2.0
0,0,44.96704046526061,never,0,0,-3.0
1,1,46.981408258196744,complier,0,1,2.0
0,0,46.602859833223945,never,0,0,-3.0
1,1,71.58528328714944,always,1,1,12.0
0,0,43.037278617958286,never,0,0,-3.0
1,1,70.85820533271162,always,1,1,12.0
1,1,70.56318953807865,always,1,1,12.0
1,0,47.225198758225794,never,0,0,-3.0
0,0,52.03679641256221,complier,0,1,2.0
1,0,43.73630185295688,never,0,0,-3.0
0,0,50.605788299434764,complier,0,1,2.0
0,1,71.48924034484875,always,1,1,12.0
0,1,69.01253653375596,always,1,1,12.0
1,1,54.654631254434904,complier,0,1,2.0
0,0,46.78789457577162,never,0,0,-3.0
1,0,42.49238845232854,never,0,0,-3.0
0,0,48.695974106629755,never,0,0,-3.0
0,0,45.55646079561624,complier,0,1,2.0
1,1,68.10244077146663,always,1,1,12.0
0,0,45.70833478729741,never,0,0,-3.0
1,1,55.60657731835715,complier,0,1,2.0
0,1,67.14392318504936,always,1,1,12.0
0,0,52.89406124292495,complier,0,1,2.0
1,1,67.84853325178486,always,1,1,12.0
0,0,48.20938234699791,never,0,0,-3.0
1,0,40.76913875124308,never,0,0,-3.0
1,1,48.73914798038754,complier,0,1,2.0
0,0,49.08998518765182,never,0,0,-3.0
1,1,54.52348296761753,complier,0,1,2.0
0,1,64.67752895044745,always,1,1,12.0
0,1,74.51037182083289,always,1,1,12.0
0,0,47.090071271335276,never,0,0,-3.0
1,0,46.054728792453005,never,0,0,-3.0
1,0,42.33539979580313,never,0,0,-3.0
0,0,50.91176844244747,never,0,0,-3.0
1,0,46.287002894190536,never,0,0,-3.0
1,1,54.10320815664848,complier,0,1,2.0
0,0,44.833376219427954,never,0,0,-3.0
1,1,53.1806532838752,complier,0,1,2.0
0,1,70.3134479735553,always,1,1,12.0
1,0,44.18904394068536,never,0,0,-3.0
0,0,50.80128654641743,complier,0,1,2.0
0,0,46.39050392072231,never,0,0,-3.0
1,0,43.634013927352676,never,0,0,-3.0
0,1,70.84857913972908,always,1,1,12.0
0,0,45.14212919451945,never,0,0,-3.0
1,1,69.04211390818399,always,1,1,12.0
0,0,51.15899192634491,complier,0,1,2.0
1,1,49.28690982593114,complier,0,1,2.0
0,0,46.88812345418035,never,0,0,-3.0
1,1,55.96259320711034,complier,0,1,2.0
0,1,71.31083445551299,always,1,1,12.0
0,0,49.878939961419526,complier,0,1,2.0
0,0,51.61381261004759,complier,0,1,2.0
1,1,55.27164714949581,complier,0,1,2.0
0,0,45.289724619756065,never,0,0,-3.0
1,0,50.35181062845226,never,0,0,-3.0
1,1,49.90567151030808,complier,0,1,2.0
1,1,73.66719158074632,always,1,1,12.0
0,0,51.367329200523194,complier,0,1,2.0
0,0,44.25668129292793,never,0,0,-3.0
0,0,48.086672132664106,complier,0,1,2.0
0,0,48.21403659861431,complier,0,1,2.0
0,0,45.161362304235624,never,0,0,-3.0
1,1,52.664281690256026,complier,0,1,2.0
1,1,52.19663449361325,complier,0,1,2.0
1,1,70.24056057892085,always,1,1,12.0
1,0,46.67766680806734,never,0,0,-3.0
1,1,68.57108061730929,always,1,1,12.0
1,1,51.34111641300831,complier,0,1,2.0
0,0,51.213537672816905,complier,0,1,2.0
1,0,45.75845039887469,never,0,0,-3.0
0,0,49.053287304936404,complier,0,1,2.0
0,0,48.19294301603822,never,0,0,-3.0
0,0,51.499491954186304,never,0,0,-3.0
1,1,70.35897068930434,always,1,1,12.0
0,1,70.1121810349148,always,1,1,12.0
1,0,44.20674617987971,never,0,0,-3.0
0,1,70.17759557566048,always,1,1,12.0
0,1,72.53519102118518,always,1,1,12.0
0,1,68.84536609296623,always,1,1,12.0
0,0,52.25140288788767,complier,0,1,2.0
0,0,48.30239096500681,complier,0,1,2.0
1,1,69.36028668718058,always,1,1,12.0
1,0,46.033824164795725,never,0,0,-3.0
0,0,48.38914529029508,complier,0,1,2.0
1,1,64.91994201795372,always,1,1,12.0
1,1,70.45925228436657,always,1,1,12.0
1,1,67.56821039621627,always,1,1,12.0
1,1,55.41823503750894,complier,0,1,2.0
0,0,46.66802749636046,never,0,0,-3.0
0,1,69.58466024173282,always,1,1,12.0
0,0,51.9809322610331,complier,0,1,2.0
1,1,66.63620513151692,always,1,1,12.0
0,1,70.74751172150852,always,1,1,12.0
1,0,44.226362634895054,never,0,0,-3.0
0,0,50.96736820467446,complier,0,1,2.0
0,0,49.547711391814815,complier,0,1,2.0
0,1,68.76223039638238,always,1,1,12.0
1,0,49.21887888382491,never,0,0,-3.0
0,1,72.10814535615533,always,1,1,12.0
0,0,46.86807106047497,never,0,0,-3.0
0,0,52.07645201225485,complier,0,1,2.0
1,0,48.20682391006098,never,0,0,-3.0
1,1,69.4785396784868,always,1,1,12.0
0,1,67.24151151416044,always,1,1,12.0
1,1,53.43683091336845,complier,0,1,2.0
0,1,69.87626064292051,always,1,1,12.0
0,1,69.04928484953533,always,1,1,12.0
1,1,73.37868604670814,always,1,1,12.0
1,1,69.72467515082813,always,1,1,12.0
1,0,46.87893497362903,never,0,0,-3.0
1,1,68.66269825391998,always,1,1,12.0
1,0,44.062849405704945,never,0,0,-3.0
1,1,49.35159214964816,complier,0,1,2.0
0,0,47.234721441805036,complier,0,1,2.0
0,1,65.9022459987676,always,1,1,12.0
0,1,69.48898795128946,always,1,1,12.0
0,0,44.467970993808805,never,0,0,-3.0
1,1,51.635948247976366,complier,0,1,2.0
0,0,47.49379629285737,never,0,0,-3.0
0,1,67.75597336434049,always,1,1,12.0
1,1,54.36293387904807,complier,0,1,2.0
1,0,46.69295987426203,never,0,0,-3.0
0,0,45.60131107918415,never,0,0,-3.0
0,0,52.62536772734943,complier,0,1,2.0
1,1,67.10064919944631,always,1,1,12.0
1,0,44.94123263060528,never,0,0,-3.0
1,0,43.48474596759378,never,0,0,-3.0
1,0,43.63557256525641,never,0,0,-3.0
0,0,46.71611870262321,never,0,0,-3.0
0,0,49.695511358213814,complier,0,1,2.0
0,0,45.489892520424284,never,0,0,-3.0
0,0,43.239100933234155,never,0,0,-3.0
1,0,46.976951355401184,never,0,0,-3.0
0,0,51.422418917435685,complier,0,1,2.0
0,1,70.78486289052343,always,1,1,12.0
1,1,70.07392515995987,always,1,1,12.0
0,0,51.34411308535664,complier,0,1,2.0
1,1,50.250477244116844,complier,0,1,2.0
1,1,53.21660880687011,complier,0,1,2.0
1,0,45.585565025956626,never,0,0,-3.0
0,0,46.48555021197704,never,0,0,-3.0
1,1,52.36600810237509,complier,0,1,2.0
1,1,67.248099349479,always,1,1,12.0
0,0,48.02749123321218,never,0,0,-3.0
0,0,45.45919788274908,never,0,0,-3.0
1,1,51.44318495994279,complier,0,1,2.0
0,0,47.10067064827063,never,0,0,-3.0
0,0,50.681010501566305,complier,0,1,2.0
1,1,54.73085845245792,complier,0,1,2.0
1,0,42.95772651116556,never,0,0,-3.0
1,1,68.3510863585583,always,1,1,12.0
1,0,47.38167200616763,never,0,0,-3.0
0,0,43.351722284407174,never,0,0,-3.0
1,0,46.37486070264276,never,0,0,-3.0
0,0,41.488629794599134,never,0,0,-3.0
1,0,45.04696394137649,never,0,0,-3.0
0,0,44.99574406514931,complier,0,1,2.0
1,0,46.75365887193535,never,0,0,-3.0
0,1,67.59611563731025,always,1,1,12.0
1,1,51.50136681253693,complier,0,1,2.0
1,0,43.84536575911476,never,0,0,-3.0
1,0,46.458511566686404,never,0,0,-3.0
0,0,47.79190659528768,never,0,0,-3.0
1,1,51.314116585727575,complier,0,1,2.0
0,1,65.93681298231706,always,1,1,12.0
1,0,42.29414423066959,never,0,0,-3.0
0,0,44.5856502063594,never,0,0,-3.0
0,0,44.86844229597016,never,0,0,-3.0
1,1,64.56760037678922,always,1,1,12.0
1,0,46.44622800430758,never,0,0,-3.0
0,0,48.88172046307128,complier,0,1,2.0
0,0,47.166247717329455,never,0,0,-3.0
0,0,50.31458641316436,never,0,0,-3.0
1,1,48.74492972741069,complier,0,1,2.0
1,1,50.088560793215564,complier,0,1,2.0
1,1,54.221731894815406,complier,0,1,2.0
1,1,54.18963768697906,complier,0,1,2.0
0,0,47.695187377409404,never,0,0,-3.0
0,1,69.22207783483374,always,1,1,12.0
1,1,53.38807205603014,complier,0,1,2.0
1,1,51.48468760434374,complier,0,1,2.0
1,1,74.02111355845568,always,1,1,12.0
0,0,43.57489010722877,never,0,0,-3.0
0,1,68.99182640653972,always,1,1,12.0
0,0,43.0990771541251,never,0,0,-3.0
0,1,65.37695181787642,always,1,1,12.0
1,1,71.95925019011555,always,1,1,12.0
1,1,51.734095651614325,complier,0,1,2.0
1,0,44.133156976310545,never,0,0,-3.0
0,1,71.12604720481255,always,1,1,12.0
1,1,54.10807996873249,complier,0,1,2.0
1,1,66.16817350794207,always,1,1,12.0
0,0,48.48071936885268,never,0,0,-3.0
1,0,45.02671631613283,never,0,0,-3.0
1,1,69.16701006842736,always,1,1,12.0
1,0,45.09578390798572,never,0,0,-3.0
0,0,48.17436718558016,never,0,0,-3.0
0,0,44.46878691387212,never,0,0,-3.0
1,0,44.80158936452879,never,0,0,-3.0
1,1,69.5421449618877,always,1,1,12.0
1,0,46.17492083346963,never,0,0,-3.0
1,0,44.13945116607435,never,0,0,-3.0
0,0,47.30228189446773,never,0,0,-3.0
0,1,68.66822654555432,always,1,1,12.0
0,1,69.50484079319074,always,1,1,12.0
0,0,51.08407783704876,complier,0,1,2.0
1,1,50.058776998260264,complier,0,1,2.0
1,1,51.75308867308281,complier,0,1,2.0
1,1,69.6220957483916,always,1,1,12.0
0,1,70.23887878549587,always,1,1,12.0
0,1,71.11824642062827,always,1,1,12.0
0,0,45.62260765915978,never,0,0,-3.0
1,1,51.10891683563596,complier,0,1,2.0
0,0,50.6899914525759,complier,0,1,2.0
0,1,68.29262787173651,always,1,1,12.0
0,0,44.43814099028254,never,0,0,-3.0
1,1,48.89854609025483,complier,0,1,2.0
1,0,45.81692451949791,never,0,0,-3.0
0,0,48.427585858576826,complier,0,1,2.0
0,1,69.74711320866838,always,1,1,12.0
1,0,45.79365273724773,never,0,0,-3.0
0,0,46.360594964916494,never,0,0,-3.0
0,0,47.802723923669824,never,0,0,-3.0
1,1,71.35729390020887,always,1,1,12.0
0,1,69.76814319613636,always,1,1,12.0
0,0,50.41047864702365,complier,0,1,2.0
1,0,46.31656927475285,never,0,0,-3.0
1,0,44.26460473705196,never,0,0,-3.0
1,0,45.085689564025195,never,0,0,-3.0
1,1,53.06988430427842,complier,0,1,2.0
0,0,46.74343324276896,never,0,0,-3.0
0,0,45.33693109410599,never,0,0,-3.0
0,0,46.49910636262247,never,0,0,-3.0
1,0,48.26634396761957,never,0,0,-3.0
1,1,51.12458952671553,complier,0,1,2.0
0,1,68.63241994221274,always,1,1,12.0
1,1,52.29153755414832,complier,0,1,2.0
0,1,70.67673110587579,always,1,1,12.0
0,0,49.491512880330234,complier,0,1,2.0
0,0,48.1295713177924,complier,0,1,2.0
0,1,63.554819073397326,always,1,1,12.0
0,1,69.9092234737666,always,1,1,12.0
0,0,49.17346634590204,complier,0,1,2.0
1,1,68.8408245453277,always,1,1,12.0
1,1,68.58049931391237,always,1,1,12.0
0,0,48.3294991214692,complier,0,1,2.0
1,1,53.450770590400865,complier,0,1,2.0
1,1,70.93142716903289,always,1,1,12.0
1,0,44.191480941446514,never,0,0,-3.0
1,0,45.06016227382566,never,0,0,-3.0
0,1,67.94338198784601,always,1,1,12.0
0,0,50.275937944023404,complier,0,1,2.0
1,0,42.37200372152522,never,0,0,-3.0
0,0,43.51586721552376,never,0,0,-3.0
1,1,67.08750570221878,always,1,1,12.0
0,0,47.911799692880784,never,0,0,-3.0
0,1,67.46773842608083,always,1,1,12.0
1,0,42.525408312721474,never,0,0,-3.0
1,0,47.49883607514519,never,0,0,-3.0
1,1,49.91224081362024,complier,0,1,2.0
0,0,49.64851180492671,complier,0,1,2.0
1,0,46.41086598214201,never,0,0,-3.0
1,0,44.30993364791164,never,0,0,-3.0
1,0,44.320133259769285,never,0,0,-3.0
1,1,53.62585575869606,complier,0,1,2.0
1,1,52.03578590947189,complier,0,1,2.0
1,1,54.3580093287261,complier,0,1,2.0
1,1,55.54319967192655,complier,0,1,2.0
0,1,70.67439837335594,always,1,1,12.0
0,0,45.86365742379821,never,0,0,-3.0
1,0,45.97850672462215,never,0,0,-3.0
0,1,66.44811420142649,always,1,1,12.0
0,1,69.85121016469672,always,1,1,12.0
1,1,67.94600489405462,always,1,1,12.0
1,0,52.10802642935524,never,0,0,-3.0
0,0,49.63650501126947,complier,0,1,2.0
1,1,51.19263829466097,complier,0,1,2.0
0,0,47.63684207310298,complier,0,1,2.0
1,1,70.04717398486268,always,1,1,12.0
0,0,42.163591425858485,never,0,0,-3.0
1,0,43.92144340363146,never,0,0,-3.0
0,0,44.56505088356179,never,0,0,-3.0
0,0,52.533708169626536,complier,0,1,2.0
1,1,52.36448074488151,complier,0,1,2.0
0,1,70.80423690949834,always,1,1,12.0
0,1,69.24260402794673,always,1,1,12.0
0,0,52.52632511382984,complier,0,1,2.0
1,1,54.37507465421349,complier,0,1,2.0
1,0,44.01696744098077,never,0,0,-3.0
1,1,72.12007667221383,always,1,1,12.0
0,1,69.5134195579697,always,1,1,12.0
0,0,52.09210018683039,complier,0,1,2.0
0,1,67.3361439599541,always,1,1,12.0
1,1,49.17268984994949,complier,0,1,2.0
1,0,47.86732062688381,never,0,0,-3.0
0,0,53.53325782599045,complier,0,1,2.0
1,0,51.08226065834237,never,0,0,-3.0
1,0,48.474733479863836,never,0,0,-3.0
0,0,48.45906292751355,complier,0,1,2.0
0,0,48.979678730903764,complier,0,1,2.0
1,0,45.94227644429828,never,0,0,-3.0
1,0,44.996404468537975,never,0,0,-3.0
1,1,69.26851838324133,always,1,1,12.0
1,1,68.31826849870974,always,1,1,12.0
1,1,69.07102230724621,always,1,1,12.0
0,0,48.61533735781761,complier,0,1,2.0
1,1,70.79250897197058,always,1,1,12.0
1,0,41.84598097712855,never,0,0,-3.0
0,0,46.18814859676637,never,0,0,-3.0
0,0,49.93445959813789,complier,0,1,2.0
0,1,70.57860337274664,always,1,1,12.0
1,1,69.00038745419417,always,1,1,12.0
0,1,65.95098254160153,always,1,1,12.0
0,0,48.73941703113311,complier,0,1,2.0
0,0,46.26302867778525,never,0,0,-3.0
0,0,52.42244855589101,complier,0,1,2.0
1,1,49.82532123657547,complier,0,1,2.0
0,0,47.01534689333726,never,0,0,-3.0
1,1,69.95331807490814,always,1,1,12.0
0,1,64.84770095311958,always,1,1,12.0
1,1,69.7937128698002,always,1,1,12.0
1,0,48.6304049934674,never,0,0,-3.0
1,1,65.03307416937912,always,1,1,12.0
1,0,48.33528087983116,never,0,0,-3.0
1,0,44.820601092901015,never,0,0,-3.0
1,1,51.95906396824692,complier,0,1,2.0
0,0,52.82311515166464,complier,0,1,2.0
0,0,51.46357846841375,complier,0,1,2.0
0,1,69.0593377902644,always,1,1,12.0
0,0,47.310892446450744,never,0,0,-3.0
1,1,54.53345455811267,complier,0,1,2.0
1,1,51.289487872615965,complier,0,1,2.0
1,0,47.954882945866174,never,0,0,-3.0
0,0,46.21930434655421,complier,0,1,2.0
1,1,69.15985604099782,always,1,1,12.0
0,0,47.907049854439954,never,0,0,-3.0
1,0,45.5128809507065,never,0,0,-3.0
1,1,71.66398812533113,always,1,1,12.0
0,0,51.711797917786846,complier,0,1,2.0
0,0,47.67419897483623,never,0,0,-3.0
1,1,70.48355044241266,always,1,1,12.0
1,0,48.70207064605238,never,0,0,-3.0
0,0,43.824961046665535,never,0,0,-3.0
0,0,47.11812723857618,never,0,0,-3.0
0,0,50.9879902360193,complier,0,1,2.0
1,1,53.525064882179024,complier,0,1,2.0
0,0,48.190684133099126,complier,0,1,2.0
1,0,47.81699941676356,never,0,0,-3.0
0,0,47.70083646516723,never,0,0,-3.0
1,1,55.19559155420069,complier,0,1,2.0
0,0,49.24987388920869,complier,0,1,2.0
1,1,69.04420911571532,always,1,1,12.0
0,0,44.29525346403597,never,0,0,-3.0
0,0,48.907976076871826,complier,0,1,2.0
0,1,69.6067038379523,always,1,1,12.0
1,1,51.69890277046228,complier,0,1,2.0
0,0,49.20724254597001,complier,0,1,2.0
1,1,50.95663926507084,complier,0,1,2.0
0,0,48.701686841447824,complier,0,1,2.0
0,0,48.967013142602624,never,0,0,-3.0
0,1,69.7975262386907,always,1,1,12.0
0,0,49.0875127144802,complier,0,1,2.0
1,1,70.87197338368695,always,1,1,12.0
0,0,48.806526059028094,never,0,0,-3.0
1,0,46.385013087055256,never,0,0,-3.0
1,1,71.61977122514593,always,1,1,12.0
0,0,45.90024810107928,never,0,0,-3.0
0,0,48.72536362388326,never,0,0,-3.0
1,1,51.85348474858709,complier,0,1,2.0
0,1,72.77172920916517,always,1,1,12.0
0,0,53.521618355686186,complier,0,1,2.0
0,0,43.93037343174068,never,0,0,-3.0
1,1,66.17801430466689,always,1,1,12.0
0,0,41.242818322071926,never,0,0,-3.0
1,0,44.99722749089244,never,0,0,-3.0
1,1,69.67954847238094,always,1,1,12.0
0,0,47.38601576118245,never,0,0,-3.0
0,0,48.61719678685,never,0,0,-3.0
1,0,44.682285741187584,never,0,0,-3.0
0,1,66.70610702348431,always,1,1,12.0
1,0,47.30691216181441,never,0,0,-3.0
