city_id,year,post,funding_eur_per_resident,investment_index,oracle_capacity,oracle_treatment_effect,dose_10,dose_10_post,dose_10_sq_post,intensity_group,low_post,medium_post,high_post
110,2019,0,0.0,36.11432138617568,-1.8851791471322281,0.0,0.0,0.0,0.0,control,0,0,0
110,2020,0,0.0,40.27569909776209,-1.8851791471322281,0.0,0.0,0.0,0.0,control,0,0,0
110,2021,0,0.0,38.37528775979802,-1.8851791471322281,0.0,0.0,0.0,0.0,control,0,0,0
110,2022,1,0.0,39.735127821792425,-1.8851791471322281,0.0,0.0,0.0,0.0,control,0,0,0
110,2023,1,0.0,36.868865491439614,-1.8851791471322281,0.0,0.0,0.0,0.0,control,0,0,0
110,2024,1,0.0,38.692695348712384,-1.8851791471322281,0.0,0.0,0.0,0.0,control,0,0,0
111,2019,0,0.0,42.577499171538065,-1.098211681181279,0.0,0.0,0.0,0.0,control,0,0,0
111,2020,0,0.0,43.0410744616536,-1.098211681181279,0.0,0.0,0.0,0.0,control,0,0,0
111,2021,0,0.0,42.76178379207457,-1.098211681181279,0.0,0.0,0.0,0.0,control,0,0,0
111,2022,1,0.0,47.16730940132898,-1.098211681181279,0.0,0.0,0.0,0.0,control,0,0,0
111,2023,1,0.0,43.45949689481665,-1.098211681181279,0.0,0.0,0.0,0.0,control,0,0,0
111,2024,1,0.0,43.95323164676442,-1.098211681181279,0.0,0.0,0.0,0.0,control,0,0,0
112,2019,0,0.0,44.32214486567184,-0.9179703776760386,0.0,0.0,0.0,0.0,control,0,0,0
112,2020,0,0.0,43.848975861393185,-0.9179703776760386,0.0,0.0,0.0,0.0,control,0,0,0
112,2021,0,0.0,41.198813700070986,-0.9179703776760386,0.0,0.0,0.0,0.0,control,0,0,0
112,2022,1,0.0,45.00696066271107,-0.9179703776760386,0.0,0.0,0.0,0.0,control,0,0,0
112,2023,1,0.0,46.372130449161546,-0.9179703776760386,0.0,0.0,0.0,0.0,control,0,0,0
112,2024,1,0.0,45.64366898054967,-0.9179703776760386,0.0,0.0,0.0,0.0,control,0,0,0
113,2019,0,44.765573859216516,44.477856395063554,-0.461302092688266,0.0,4.476557385921652,0.0,0.0,medium,0,0,0
113,2020,0,44.765573859216516,46.20798768040243,-0.461302092688266,0.0,4.476557385921652,0.0,0.0,medium,0,0,0
113,2021,0,44.765573859216516,43.42749713472767,-0.461302092688266,0.0,4.476557385921652,0.0,0.0,medium,0,0,0
113,2022,1,44.765573859216516,51.91508596554841,-0.461302092688266,5.051823604787889,4.476557385921652,4.476557385921652,20.03956602944969,medium,0,1,0
113,2023,1,44.765573859216516,48.7834025198656,-0.461302092688266,5.051823604787889,4.476557385921652,4.476557385921652,20.03956602944969,medium,0,1,0
113,2024,1,44.765573859216516,49.88492029153934,-0.461302092688266,5.051823604787889,4.476557385921652,4.476557385921652,20.03956602944969,medium,0,1,0
114,2019,0,88.33960974540169,58.7625901016439,1.7262425056990538,0.0,8.833960974540169,0.0,0.0,high,0,0,0
114,2020,0,88.33960974540169,59.67863093413679,1.7262425056990538,0.0,8.833960974540169,0.0,0.0,high,0,0,0
114,2021,0,88.33960974540169,58.4660449831863,1.7262425056990538,0.0,8.833960974540169,0.0,0.0,high,0,0,0
114,2022,1,88.33960974540169,65.1527848698508,1.7262425056990538,6.439024867094368,8.833960974540169,8.833960974540169,78.03886649969868,high,0,0,1
114,2023,1,88.33960974540169,63.80006791857259,1.7262425056990538,6.439024867094368,8.833960974540169,8.833960974540169,78.03886649969868,high,0,0,1
114,2024,1,88.33960974540169,65.18450122326797,1.7262425056990538,6.439024867094368,8.833960974540169,8.833960974540169,78.03886649969868,high,0,0,1
115,2019,0,75.27119391870788,51.48921596399927,0.7422933941207213,0.0,7.527119391870788,0.0,0.0,high,0,0,0
115,2020,0,75.27119391870788,51.83730514510208,0.7422933941207213,0.0,7.527119391870788,0.0,0.0,high,0,0,0
115,2021,0,75.27119391870788,48.26386946706029,0.7422933941207213,0.0,7.527119391870788,0.0,0.0,high,0,0,0
115,2022,1,75.27119391870788,60.80301983628923,0.7422933941207213,6.185104497276644,7.527119391870788,7.527119391870788,56.657526339477265,high,0,0,1
115,2023,1,75.27119391870788,56.2107812363798,0.7422933941207213,6.185104497276644,7.527119391870788,7.527119391870788,56.657526339477265,high,0,0,1
115,2024,1,75.27119391870788,57.36596075969524,0.7422933941207213,6.185104497276644,7.527119391870788,7.527119391870788,56.657526339477265,high,0,0,1
116,2019,0,47.124750496400004,46.03063514996279,-0.7128954486613864,0.0,4.71247504964,0.0,0.0,medium,0,0,0
116,2020,0,47.124750496400004,48.01738208850073,-0.7128954486613864,0.0,4.71247504964,0.0,0.0,medium,0,0,0
116,2021,0,47.124750496400004,41.98774369209393,-0.7128954486613864,0.0,4.71247504964,0.0,0.0,medium,0,0,0
116,2022,1,47.124750496400004,50.357076044814136,-0.7128954486613864,5.178812599341213,4.71247504964,4.71247504964,22.20742109347952,medium,0,1,0
116,2023,1,47.124750496400004,49.69727008228002,-0.7128954486613864,5.178812599341213,4.71247504964,4.71247504964,22.20742109347952,medium,0,1,0
116,2024,1,47.124750496400004,51.435381048552074,-0.7128954486613864,5.178812599341213,4.71247504964,4.71247504964,22.20742109347952,medium,0,1,0
117,2019,0,89.9560950134291,52.393884440204836,1.19519651679242,0.0,8.99560950134291,0.0,0.0,high,0,0,0
117,2020,0,89.9560950134291,54.818674726451974,1.19519651679242,0.0,8.99560950134291,0.0,0.0,high,0,0,0
117,2021,0,89.9560950134291,51.800246103043484,1.19519651679242,0.0,8.99560950134291,0.0,0.0,high,0,0,0
117,2022,1,89.9560950134291,61.10006866984989,1.19519651679242,6.464344470945,8.99560950134291,8.99560950134291,80.92099030065084,high,0,0,1
117,2023,1,89.9560950134291,60.225942747597266,1.19519651679242,6.464344470945,8.99560950134291,8.99560950134291,80.92099030065084,high,0,0,1
117,2024,1,89.9560950134291,60.36068731663519,1.19519651679242,6.464344470945,8.99560950134291,8.99560950134291,80.92099030065084,high,0,0,1
118,2019,0,0.0,43.75875479120825,-1.4079575807478626,0.0,0.0,0.0,0.0,control,0,0,0
118,2020,0,0.0,43.70868634480161,-1.4079575807478626,0.0,0.0,0.0,0.0,control,0,0,0
118,2021,0,0.0,41.68136904491249,-1.4079575807478626,0.0,0.0,0.0,0.0,control,0,0,0
118,2022,1,0.0,42.78179918896057,-1.4079575807478626,0.0,0.0,0.0,0.0,control,0,0,0
118,2023,1,0.0,42.47892794091308,-1.4079575807478626,0.0,0.0,0.0,0.0,control,0,0,0
118,2024,1,0.0,44.80018326321269,-1.4079575807478626,0.0,0.0,0.0,0.0,control,0,0,0
119,2019,0,51.34579071266836,47.94493941945246,0.24489761970857812,0.0,5.134579071266836,0.0,0.0,medium,0,0,0
119,2020,0,51.34579071266836,50.82669693260011,0.24489761970857812,0.0,5.134579071266836,0.0,0.0,medium,0,0,0
119,2021,0,51.34579071266836,48.85678553644932,0.24489761970857812,0.0,5.134579071266836,0.0,0.0,medium,0,0,0
119,2022,1,51.34579071266836,55.62830660844878,0.24489761970857812,5.385722388436747,5.134579071266836,5.134579071266836,26.36390223909141,medium,0,1,0
119,2023,1,51.34579071266836,54.85701331568373,0.24489761970857812,5.385722388436747,5.134579071266836,5.134579071266836,26.36390223909141,medium,0,1,0
119,2024,1,51.34579071266836,55.06216006268019,0.24489761970857812,5.385722388436747,5.134579071266836,5.134579071266836,26.36390223909141,medium,0,1,0
120,2019,0,54.332244962029435,50.446947010222175,0.4260410924536797,0.0,5.433224496202944,0.0,0.0,medium,0,0,0
120,2020,0,54.332244962029435,51.75340419429426,0.4260410924536797,0.0,5.433224496202944,0.0,0.0,medium,0,0,0
120,2021,0,54.332244962029435,47.37840115538072,0.4260410924536797,0.0,5.433224496202944,0.0,0.0,medium,0,0,0
120,2022,1,54.332244962029435,58.45449234572882,0.4260410924536797,5.517751349748109,5.433224496202944,5.433224496202944,29.51992842613973,medium,0,1,0
120,2023,1,54.332244962029435,56.90041245517865,0.4260410924536797,5.517751349748109,5.433224496202944,5.433224496202944,29.51992842613973,medium,0,1,0
120,2024,1,54.332244962029435,56.77123261021392,0.4260410924536797,5.517751349748109,5.433224496202944,5.433224496202944,29.51992842613973,medium,0,1,0
